entered,weeks_in_top_10,title,artist,peak,peak_reached,weeks_at_peak,id,duration_ms,explicit,popularity,tempo,title_words,vocals_start,year,album,preview_url,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,time_signature,valence,artwork
15-Aug-62,8,Things,Bobby Darin,2,12-Sep-62,1,7EME8xI4YLbUUT8qVKgBoR,151413,FALSE,44,174.704,1,5900,1962,the ultimate bobby darin,https://p.scdn.co/mp3-preview/efa7fe6146dec98ad7783438cf1ef719caf1671e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.858,0.562,0.558,0,4,0.107,-3.572,1,0.0453,4,0.839,https://i.scdn.co/image/ab67616d00001e0232ca9d1b933d95925e170c90
16-Jan-10,6,Replay,Iyaz,1,16-Jan-10,2,5vlEg2fT4cFWAqU5QptIpQ,182306,FALSE,75,91.031,1,230,2010,replay,https://p.scdn.co/mp3-preview/409a5fc7b41354e36172a0c0197f9d3298d31141?cid=8b56eb9fa3db453f9b0089feea311c1b,0.173,0.706,0.751,0,9,0.168,-6.323,1,0.0708,4,0.195,https://i.scdn.co/image/ab67616d00001e02322b086aec3e63cc7caf30c6
14-Jul-01,6,Heaven Is a Halfpipe,OPM,4,14-Jul-01,1,1Sm3U3B5XoidYQEZQZrh3i,257426,TRUE,59,95.9,4,10200,2001,menace to sobriety,https://p.scdn.co/mp3-preview/85bdca0c17d8fb39d50bcf23bc34337fb718648d?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0755,0.743,0.894,0.00283,8,0.367,-6.886,1,0.0349,4,0.77,https://i.scdn.co/image/ab67616d00001e029c79abd260f8c7550849279a
30-Mar-02,6,Unchained Melody,Gareth Gates,1,30-Mar-02,4,4o5AS9PNLnSNru7XQsjesQ,242026,FALSE,0,106.504,2,250,2002,what my heart wants to say,https://p.scdn.co/mp3-preview/0664599a35fbcb5bf1922c4faff9880956abbede?cid=8b56eb9fa3db453f9b0089feea311c1b,0.255,0.368,0.426,5.39E-06,10,0.108,-8.049,1,0.0277,3,0.208,https://i.scdn.co/image/ab67616d00001e021dc9254e728947b633918b25
06-Feb-88,5,Tell It to My Heart,Taylor Dayne,3,20-Feb-88,1,3YVPpVJvJG2EauXurPA90F,220880,FALSE,69,117.955,5,17900,1988,tell it to my heart (expanded edition),https://p.scdn.co/mp3-preview/0abb33e43623bd14fd97b086ca50d2633328f024?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0302,0.638,0.988,1.16E-05,1,0.371,-5.042,1,0.0921,4,0.723,https://i.scdn.co/image/ab67616d00001e024f7420eec423c20556744d7d
14-Dec-02,6,Cheeky Song (Touch My Bum),The Cheeky Girls,2,14-Dec-02,4,6MCovnA5m16hln36lk0gqM,203080,FALSE,23,130.073,2,14500,2002,party time,https://p.scdn.co/mp3-preview/68d45a49d53be09a30ab483c8d24792d0e948eb8?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0142,0.765,0.908,9.18E-06,7,0.0545,-6.533,1,0.037,4,0.869,https://i.scdn.co/image/ab67616d00001e0268045a658f78111293897dd8
26-Jan-08,7,Chasing Pavements,Adele,2,26-Jan-08,3,56pHllZT7QOacB0bP56ofx,210506,FALSE,71,80.03,2,5800,2008,19,https://p.scdn.co/mp3-preview/6066847126750c65437a9e39326d975cc8fb8f48?cid=8b56eb9fa3db453f9b0089feea311c1b,0.291,0.616,0.47,0,5,0.111,-6.092,0,0.0253,4,0.325,https://i.scdn.co/image/ab67616d00001e02ed1f35398ed8d3ee33986c11
02-Aug-14,10,Rude,Magic!,1,09-Aug-14,1,6RtPijgfPKROxEzTHNRiDp,224840,FALSE,82,144.032,1,1850,2014,don't kill the magic,https://p.scdn.co/mp3-preview/f82e6473be5f3478b6f3484501c3f17df68c70d6?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0422,0.773,0.758,0,1,0.305,-4.993,1,0.0381,4,0.925,https://i.scdn.co/image/ab67616d00001e02604f8ac39f15d287e251f193
27-Sep-97,7,Sunchyme,Dario G,2,27-Sep-97,2,5vNvbqy0OI3wG5MFeC0Qkq,237133,FALSE,45,132.997,1,55000,1997,sunchyme,https://p.scdn.co/mp3-preview/a1e84e82f92b986c22e758dccc733a0892a2aa4e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00529,0.675,0.895,0.451,9,0.158,-8.111,1,0.0537,4,0.444,https://i.scdn.co/image/ab67616d00001e02b5f6fba9c9bcecd5c9ef5c56
07-Feb-09,6,The Fear,Lily Allen,1,07-Feb-09,4,7bW6MqAdTclmHVHAOkIyPS,207120,TRUE,46,134.002,2,7800,2009,"it's not me, it's you",https://p.scdn.co/mp3-preview/ce7fa694f4567c986b83e9fc19a11e91d7dbef54?cid=8b56eb9fa3db453f9b0089feea311c1b,0.419,0.661,0.847,8.82E-05,10,0.107,-6.948,1,0.0404,4,0.522,https://i.scdn.co/image/ab67616d00001e027124b6bf785117033d003590
23-Sep-95,5,Fantasy,Mariah Carey,4,23-Sep-95,2,6xkryXuiZU360Lngd4sx13,243493,FALSE,74,102.322,1,3100,1995,daydream,https://p.scdn.co/mp3-preview/61fb93f115e330ccf429e98c24f624b12f877fc5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.139,0.669,0.727,0,7,0.123,-7.588,1,0.0353,4,0.807,https://i.scdn.co/image/ab67616d00001e02749e9bfa78277f30ad2c9a9c
28-Jan-78,6,If I Had Words,Scott Fitzgerald and Yvonne Keeley,3,18-Feb-78,1,6teYMmQzXGXZr23tmECniQ,224889,FALSE,0,148.9,4,3000,1978,if i had words: 70s hit wonders,https://p.scdn.co/mp3-preview/19283fd89fc6f4ca75391b8121395e243730a330?cid=8b56eb9fa3db453f9b0089feea311c1b,0.189,0.524,0.526,2.17E-06,0,0.288,-9.788,1,0.0299,4,0.78,https://i.scdn.co/image/ab67616d00001e025351ead719acd40be8af1d06
20-Mar-82,5,Just an Illusion,Imagination,2,03-Apr-82,1,4XJlX95CKT26qrOisLld4n,233547,FALSE,44,104.235,3,13000,1982,50 tubes fÃªte #party #hits #annÃ©es 80-90 #disco #funk #rock #fiesta #slows (by hotmixradio),https://p.scdn.co/mp3-preview/cb4b43eeddc6c0dc509d2a0cf16fd0cb60586e28?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0586,0.711,0.723,0.00178,11,0.045,-5.535,0,0.0298,4,0.566,https://i.scdn.co/image/ab67616d00001e02e4a11d0e81d9770659fdb3ff
01-Mar-97,7,Encore une fois,Sash!,2,01-Mar-97,1,3UPBOL5UtCZmJRwioMkfLD,221160,FALSE,65,132.687,3,1000,1997,it's my life,https://p.scdn.co/mp3-preview/a02fbb29bf705f43942f525522e841a89454f2d6?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00683,0.663,0.925,0.703,9,0.185,-6.775,1,0.0449,4,0.843,https://i.scdn.co/image/ab67616d00001e02481ecf6365d84be80cad59d7
11-Sep-10,6,Teenage Dream,Katy Perry,2,11-Sep-10,2,5jzKL4BDMClWqRguW5qZvh,227741,FALSE,70,120.011,2,3900,2010,teenage dream,,0.0162,0.719,0.798,2.34E-06,10,0.134,-4.582,1,0.0361,4,0.591,https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888
21-Dec-13,8,Trumpets,Jason Derulo,4,04-Jan-14,4,5KONnBIQ9LqCxyeSPin26k,217419,FALSE,67,82.142,1,160,2013,talk dirty,https://p.scdn.co/mp3-preview/55b83f08d0e0c70672ac95362de0e4a1cd92d1d5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.555,0.635,0.691,0,0,0.097,-4.862,1,0.258,4,0.638,https://i.scdn.co/image/ab67616d00001e020376bdff8b70d934f297303e
06-Sep-14,10,I'm Not the Only One,Sam Smith,3,20-Sep-14,1,7795WJLVKJoAyVoOtCWqXN,239316,FALSE,83,82.001,5,24800,2014,in the lonely hour,,0.529,0.677,0.485,2.04E-05,5,0.0766,-5.795,1,0.0361,4,0.493,https://i.scdn.co/image/ab67616d00001e02b11bdc91cb9ac6b14f5c1dae
02-Mar-13,8,Mirrors,Justin Timberlake,1,09-Mar-13,3,4rHZZAmHpZrA3iH5zx8frV,262200,FALSE,82,76.899,1,11900,2013,the 20/20 experience (deluxe version),https://p.scdn.co/mp3-preview/2043119fe220aa6026c0adf77a90ad1f6440e18e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.234,0.574,0.512,0,5,0.0946,-6.664,0,0.0503,4,0.512,https://i.scdn.co/image/ab67616d00001e02db1d1cdc927a07825a2ed244
31-May-14,9,Stay with Me,Sam Smith,1,31-May-14,1,5Nm9ERjJZ5oyfXZTECKmRt,172723,FALSE,83,84.094,3,11700,2014,in the lonely hour,,0.588,0.418,0.42,6.39E-05,0,0.11,-6.444,1,0.0414,4,0.184,https://i.scdn.co/image/ab67616d00001e02b11bdc91cb9ac6b14f5c1dae
30-May-92,5,Jump,Kris Kross,2,06-Jun-92,1,27AHAtAirQapVldIm4c9ZX,195106,FALSE,68,101.972,1,100,1992,totally krossed out,https://p.scdn.co/mp3-preview/048216266ed154b08ed225829b61aaaaff8e5b93?cid=8b56eb9fa3db453f9b0089feea311c1b,0.000501,0.749,0.745,0.00403,2,0.333,-10.625,1,0.164,4,0.481,https://i.scdn.co/image/ab67616d00001e021ffe5d4aa25c7bd1b1fc4847
14-Nov-81,5,Under Pressure,Queen and David Bowie,1,21-Nov-81,2,5oidljiMjeJTWUGZ4TfFea,246426,FALSE,32,113.729,2,30200,1981,the platinum collection (greatest hits i ii & iii - 2011 remaster),https://p.scdn.co/mp3-preview/3ea95eba64978a66a339a586a506db88e559dfa5?cid=8b56eb9fa3db453f9b0089feea311c1b,0.24,0.678,0.643,0,2,0.0708,-9.316,1,0.0444,4,0.534,https://i.scdn.co/image/ab67616d00001e023927530e993eaa92ef9f4a01
23-Nov-91,5,Black or White,Michael Jackson,1,23-Nov-91,2,2Cy7QY8HPLk925AyNAt6OG,202853,FALSE,66,114.879,3,22100,1991,the essential michael jackson,https://p.scdn.co/mp3-preview/44fc1ec3fbc4c703b72fcc4e0c85400f4f8a17b8?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0814,0.741,0.894,0.0527,4,0.089,-3.826,1,0.0496,4,0.96,https://i.scdn.co/image/ab67616d00001e02ed1c305cd1e673fe925407ce
17-Aug-91,5,Set Adrift on Memory Bliss,P.M. Dawn,3,24-Aug-91,2,3rcNGUOJ0mPOUcAFUlEyT3,235800,FALSE,55,100.025,5,4800,1991,latest & greatest,,0.00118,0.795,0.705,0.00658,5,0.136,-8.552,0,0.0715,4,0.482,https://i.scdn.co/image/ab67616d00001e02a5564676c55baa50c7680d8b
22-Mar-61,6,My Kind of Girl,Matt Monro,5,29-Mar-61,2,4OiqrfkTKse2vn8BVVmmaO,177600,FALSE,30,130.849,4,8050,1961,essential,https://p.scdn.co/mp3-preview/e3d9ae3a520fd9306bd34f893c399450aa1551c0?cid=8b56eb9fa3db453f9b0089feea311c1b,0.56,0.616,0.185,0,5,0.157,-14.1,1,0.0391,4,0.413,https://i.scdn.co/image/ab67616d00001e02cf9bb4408529d3e1f33f45c9
30-Apr-53,9,Pretty Little Black Eyed Susie,Guy Mitchell,2,07-May-53,1,0AwNt9CIyrOaIsXzGyRtmc,153509,FALSE,9,204.433,5,4600,1953,guy mitchell,https://p.scdn.co/mp3-preview/8b1b83ce208ae1634f7ada2875168d5e707815f1?cid=8b56eb9fa3db453f9b0089feea311c1b,0.769,0.567,0.587,0,0,0.238,-7.84,1,0.0711,4,0.965,https://i.scdn.co/image/ab67616d00001e028820399bc81f0b42319d1158
16-Apr-59,9,Donna,Marty Wilde,3,21-May-59,1,6YiVXIUribUuY6JmEcmUJG,132613,FALSE,4,105.585,1,290,1959,marty: a lifetime in music 1957-2019,,0.634,0.521,0.493,0.302,5,0.497,-10.396,1,0.0267,3,0.739,https://i.scdn.co/image/ab67616d00001e0202197c4fa96092f17d6b1b39
05-May-84,5,Automatic,The Pointer Sisters,2,19-May-84,2,38TuEl4QqLM1VtJ5LK6FK0,287013,FALSE,49,110.544,1,34800,1984,break out (1983 version - expanded edition),https://p.scdn.co/mp3-preview/01c4beadf4ba3b321a2acedc228c7fc8df6a49bb?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0934,0.803,0.656,0,5,0.324,-7.53,1,0.0556,4,0.926,https://i.scdn.co/image/ab67616d00001e022df339142f0f0090b54b3546
09-Nov-85,6,A Good Heart,Feargal Sharkey,1,16-Nov-85,2,4umQbcdBF3YVsNBvvnFLiX,281800,FALSE,61,104.647,3,21600,1985,feargal sharkey,,0.417,0.653,0.884,0,10,0.318,-10.224,1,0.0444,4,0.762,https://i.scdn.co/image/ab67616d00001e02f39e07ad24bcdc439834ee9f
02-Mar-91,5,Should I Stay or Should I Go,The Clash,1,09-Mar-91,2,39shmbIHICJ2Wxnk1fPSdz,188986,FALSE,80,113.375,7,11330,1991,combat rock (remastered),https://p.scdn.co/mp3-preview/d28022c2098186d2abca366866c908fec6838dee?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0804,0.743,0.836,0,2,0.384,-6.465,1,0.116,4,0.82,https://i.scdn.co/image/ab67616d00001e0225a4df452a3c42ccc2e9288b
30-May-87,5,Hold Me Now,Johnny Logan,2,13-Jun-87,1,482pOo6IOI0qNNHxkQFEDn,173813,FALSE,56,74.839,3,6800,1987,80s 100 hits,https://p.scdn.co/mp3-preview/459d9ad53f6952cb499199633450fe66174938be?cid=8b56eb9fa3db453f9b0089feea311c1b,0.716,0.517,0.277,0,5,0.578,-12.892,1,0.0353,4,0.281,https://i.scdn.co/image/ab67616d00001e02db56ceff816b668b7b6f04ff
18-Jul-87,5,Who's That Girl,Madonna,1,25-Jul-87,1,3G0NNqwQ1sqRpySr6soHlH,239173,FALSE,56,103.893,3,21100,1987,who's that girl soundtrack,https://p.scdn.co/mp3-preview/0f1f028f64bed7337ce146c784ae8283d66ed332?cid=8b56eb9fa3db453f9b0089feea311c1b,0.214,0.625,0.646,0.0533,9,0.0525,-13.592,0,0.0389,4,0.826,https://i.scdn.co/image/ab67616d00001e022f14ef42e50dcb91e71cedcc
22-Apr-54,9,The Kid's Last Fight,Frankie Laine,3,06-May-54,2,0q7GWYpwelnli0r2KUJRQH,199960,FALSE,8,132.85,4,6300,1954,16 most requested songs,https://p.scdn.co/mp3-preview/e37043f185682110ef5a49cd53d1abf0578e9e82?cid=8b56eb9fa3db453f9b0089feea311c1b,0.794,0.662,0.513,0,8,0.118,-9.869,1,0.0871,4,0.751,https://i.scdn.co/image/ab67616d00001e02f390a7ddaeb00f25e79896ca
23-Mar-60,7,Theme from A Summer Place,Percy Faith & His Orchestra,2,30-Mar-60,1,369DA2r2Ycpk8DjJGVIU9S,142693,FALSE,58,186.232,5,142693,1960,16 most requested songs,https://p.scdn.co/mp3-preview/9a89412cb711d51ee0e0c4684a52a5f771f30505?cid=8b56eb9fa3db453f9b0089feea311c1b,0.45,0.213,0.324,0.383,9,0.0728,-13.823,0,0.0304,3,0.557,https://i.scdn.co/image/ab67616d00001e020602fe9f0fd2a2c12987f262
03-Aug-85,6,Money For Nothing,Dire Straits,4,10-Aug-85,1,4yqtwO7MQIIXqoiRBPHAgR,246000,FALSE,65,134.212,3,64500,1985,brothers in arms,https://p.scdn.co/mp3-preview/de29252ad3422a46bf0b4f2ee128ef09ec543c5e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0491,0.667,0.655,0.000894,2,0.0641,-9.339,0,0.0367,4,0.657,https://i.scdn.co/image/ab67616d00001e02fb995d2871f084b34afae3b3
31-May-86,5,Holding Back the Years,Simply Red,2,07-Jun-86,2,1yg7fwwYmx9DQ2TdXUmfpJ,269840,FALSE,70,86.035,4,12500,1986,picture book (expanded version),https://p.scdn.co/mp3-preview/e9f7e9a638c8af915dabdc997f5ce752bb1feb99?cid=8b56eb9fa3db453f9b0089feea311c1b,0.58,0.707,0.514,0.000159,9,0.0953,-8.885,0,0.0281,4,0.524,https://i.scdn.co/image/ab67616d00001e02580a410d9914101d45be0efa
18-Mar-64,7,Just One Look,The Hollies,2,01-Apr-64,1,4Pi0Up4FoL9Wu0zhQoN2cU,148173,FALSE,27,127.842,3,1200,1964,greatest hits,https://p.scdn.co/mp3-preview/b130791a6fe2a8657bb0cf2c2ff652da56cde2ca?cid=8b56eb9fa3db453f9b0089feea311c1b,0.369,0.61,0.737,2.41E-05,2,0.303,-7.439,1,0.0446,4,0.857,https://i.scdn.co/image/ab67616d00001e02759620a4e1348ace16d6c682
10-Nov-65,6,Get Off of My Cloud,The Rolling Stones,1,10-Nov-65,3,1CKvinIoExZec5pv8OHtzU,175080,FALSE,56,126.336,5,11110,1965,decemberâ€™s children (and everybodyâ€™s),,0.0186,0.569,0.885,0.462,4,0.0576,-8.788,1,0.0474,4,0.872,https://i.scdn.co/image/ab67616d00001e02196ddacc8968e22242285745
26-Sep-09,6,Break Your Heart,Taio Cruz,1,26-Sep-09,3,1CdqVF1ywD0ZO1zXtB9yWa,186266,FALSE,68,122.05,3,1250,2009,rokstarr,,0.00155,0.666,0.899,0,8,0.0677,-4.676,1,0.028,4,0.629,https://i.scdn.co/image/ab67616d00001e02a9006ae892a2255a865c0f7a
22-Jul-72,6,Breaking Up Is Hard to Do,The Partridge Family,3,12-Aug-72,1,21kduC12lDUqlqnYKUsDXW,153640,FALSE,34,121.742,6,4500,1972,the definitive collection,https://p.scdn.co/mp3-preview/3142b1fb18632f218afc9201678093328e1ce418?cid=8b56eb9fa3db453f9b0089feea311c1b,0.534,0.715,0.546,0,8,0.0769,-9.753,1,0.0327,4,0.944,https://i.scdn.co/image/ab67616d00001e0209eba48d48ebd1ab53b85f19
01-Aug-67,6,Death of a Clown,Dave Davies,3,08-Aug-67,2,71tHuwbbAnhEnbJiDHy5b6,196386,FALSE,23,82.18,4,19700,1967,kinked,https://p.scdn.co/mp3-preview/6f70aabfe50c4461055f46ba4092997585d24fb0?cid=8b56eb9fa3db453f9b0089feea311c1b,0.647,0.538,0.464,0,0,0.0504,-6.412,1,0.0252,4,0.623,https://i.scdn.co/image/ab67616d00001e02c549f3702a2104cd595e6365
07-Sep-02,6,The Tide Is High (Get the Feeling),Atomic Kitten,1,07-Sep-02,3,2nHQOQSg8qQXgZx3mRtHCQ,201506,FALSE,28,127.961,4,8900,2002,access all areas: remixed & b-side,,0.000846,0.658,0.957,0.41,7,0.114,-6.399,1,0.0378,4,0.905,https://i.scdn.co/image/ab67616d00001e02136553de6e11377d257b8746
18-Apr-09,6,I'm Not Alone,Calvin Harris,1,18-Apr-09,2,3jFnw3ndyhIOeWc3VzrMS4,201313,FALSE,47,127.994,3,150,2009,i'm not alone 2019,https://p.scdn.co/mp3-preview/7bf1e56336691eb15bb11f04edef52cc88ad12d7?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00349,0.6,0.982,0.48,11,0.124,-3.921,1,0.0337,4,0.212,https://i.scdn.co/image/ab67616d00001e029df736178687b257b822a914
11-Aug-07,7,With Every Heartbeat,Robyn with Kleerup,1,18-Aug-07,1,5ZEfTDMGngef7JVxXR4r5g,255186,FALSE,47,120.859,3,14900,2007,robyn,,0.00276,0.566,0.871,3.54E-05,4,0.356,-4.214,0,0.0332,3,0.476,https://i.scdn.co/image/ab67616d00001e0264de86b26550373327a58a3d
11-Oct-18,8,Let You Love Me,Rita Ora,4,22-Nov-18,1,5Fla3zyOCcIRqrDoKLU0DP,191120,FALSE,70,96.036,4,5150,2018,phoenix (deluxe edition),https://p.scdn.co/mp3-preview/a79897e64f2aa007cfdc4b182d0db4f90fc3c801?cid=8b56eb9fa3db453f9b0089feea311c1b,0.275,0.475,0.846,0,10,0.0824,-3.344,1,0.283,4,0.451,https://i.scdn.co/image/ab67616d00001e02f1b136eb0388414a8225a348
23-Mar-85,6,We Close Our Eyes,Go West,5,13-Apr-85,1,4oivs3WWV3XwAWESvPk5eG,221506,FALSE,54,130.6,4,22960,1985,go west,https://p.scdn.co/mp3-preview/4bd0c51f96c0ea9a9298152fdb55b577b7119f7b?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0217,0.696,0.854,0,11,0.0393,-6.719,1,0.0326,4,0.912,https://i.scdn.co/image/ab67616d00001e02f1cd3ee4ac4661c629fe642a
24-Jun-00,5,Sandstorm,Darude,3,24-Jun-00,2,24CXuh2WNpgeSYUOvz14jk,225373,FALSE,62,136.087,1,225373,2000,before the storm,https://p.scdn.co/mp3-preview/5e8021f2ceaf535ca90d65a51e71b919d0367094?cid=8b56eb9fa3db453f9b0089feea311c1b,0.169,0.539,0.98,0.982,11,0.084,-8.18,0,0.0469,4,0.522,https://i.scdn.co/image/ab67616d00001e029fdf18f28a1308532eccb2c3
15-Jul-95,5,Alright,Supergrass,2,15-Jul-95,2,2Twg9zfr37r4FAyCHTkkFW,186273,FALSE,16,150.502,2,6200,1995,alright / time 25,https://p.scdn.co/mp3-preview/a119c626993237d69757b779ddadf07b97f57079?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00356,0.196,0.944,0.0813,7,0.449,-6.991,1,0.0764,4,0.149,https://i.scdn.co/image/ab67616d00001e020ec32c77b6b39056fcd8cd06
16-Jul-05,7,Since U Been Gone,Kelly Clarkson,5,16-Jul-05,2,3xrn9i8zhNZsTtcoWgQEAd,188960,FALSE,74,131,4,4000,2005,breakaway,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=8b56eb9fa3db453f9b0089feea311c1b,0.00165,0.662,0.741,0.0303,0,0.114,-5.406,1,0.0334,4,0.404,https://i.scdn.co/image/ab67616d00001e0203dadde4d9d305c1c3e0d91c
14-Jun-08,7,Sweet About Me,Gabriella Cilmi,6,21-Jun-08,2,0aeWFHCKwVoavQdpduyB1Q,202026,FALSE,37,132.035,3,3200,2008,lessons to be learned,,0.0673,0.667,0.714,1.01E-06,6,0.0957,-5.155,1,0.0288,4,0.553,https://i.scdn.co/image/ab67616d00001e0234ee116a0438713c155ef529
19-Oct-74,5,Far Far Away,Slade,2,26-Oct-74,2,1QMmLeAxi9MDLXjboKOpc7,214720,FALSE,56,114.245,3,10000,1974,slade in flame,https://p.scdn.co/mp3-preview/f46f927c00983ac417a7e910fd9bff264f478454?cid=8b56eb9fa3db453f9b0089feea311c1b,0.13,0.554,0.832,0,11,0.175,-5.166,0,0.0498,4,0.64,https://i.scdn.co/image/ab67616d00001e026832fb0dccc14e5930045202
28-Jan-84,5,Girls Just Want to Have Fun,Cyndi Lauper,2,04-Feb-84,1,4y1LsJpmMti1PfRQV9AWWe,238266,FALSE,79,120.372,6,17000,1984,she's so unusual,https://p.scdn.co/mp3-preview/7a91e696b3f362ff96b3c9dfc3c6d4a34127459b?cid=8b56eb9fa3db453f9b0089feea311c1b,0.22,0.71,0.799,0.000602,6,0.349,-4.897,1,0.0328,4,0.725,https://i.scdn.co/image/ab67616d00001e0252f532df7ba3269b0242fed9
22-Aug-81,5,Japanese Boy,Aneka,1,29-Aug-81,1,4VmmNHz5nigftA0B3GR0M5,237988,FALSE,53,120.587,2,36000,1981,aneka,https://p.scdn.co/mp3-preview/b5a7270edb0fe8d3577f59901a09a5451ed3e861?cid=8b56eb9fa3db453f9b0089feea311c1b,0.026,0.704,0.789,0.169,2,0.144,-4.909,1,0.0466,4,0.534,https://i.scdn.co/image/ab67616d00001e02c5dd4c0bbed9b3702250b5cd
22-Mar-03,6,All I Have,Jennifer Lopez featuring LL Cool J,2,22-Mar-03,1,2xlnEhQjSCqNPIJX42ARej,214320,FALSE,7,83.053,3,200,2003,2000s divas karaoke volume 4,https://p.scdn.co/mp3-preview/8838ca3e7bdc6bfcb8ad831d4414d1085de66f4e?cid=8b56eb9fa3db453f9b0089feea311c1b,0.271,0.701,0.669,0,1,0.158,-5.265,1,0.107,4,0.446,https://i.scdn.co/image/ab67616d00001e02a1bf4c1efc808162ac95090f
16-Feb-74,5,Devil Gate Drive,Suzi Quatro,1,23-Feb-74,2,2IvYUTsRCivlheereaqACw,227853,FALSE,50,135.541,3,1000,1974,quatro,https://p.scdn.co/mp3-preview/cc3961ebfc943aebdf366113f847ddce64bf1e23?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0251,0.568,0.94,3.77E-05,2,0.177,-6.089,1,0.203,4,0.35,https://i.scdn.co/image/ab67616d00001e02dafc19518662b3afee9d59c1
08-Aug-87,5,Call Me,Spagna,2,22-Aug-87,1,48mRuZ1diKkmlsWZgJnmPq,238453,FALSE,49,113.039,2,34300,1987,80s 100 hits,https://p.scdn.co/mp3-preview/1463942096cccacfcdbf61f31d73fa4e77184cf0?cid=8b56eb9fa3db453f9b0089feea311c1b,0.0121,0.691,0.731,0,7,0.0887,-10.842,1,0.0317,4,0.961,https://i.scdn.co/image/ab67616d00001e02db56ceff816b668b7b6f04ff
11-Apr-62,8,Hey! Little Girl,Del Shannon,2,09-May-62,1,5kvaNe0JnBbQocwUqDhCyI,152400,FALSE,24,158.219,3,7000,1962,greatest hits,,0.51,0.464,0.874,0.000877,8,0.231,-5.743,1,0.114,4,0.93,https://i.scdn.co/image/ab67616d00001e0224602db94a7a92bb2f3a5977
28-Feb-62,8,Wimoweh,Karl Denver,4,14-Mar-62,1,7KEZB0R3EMrw5FbOg9RR97,144355,FALSE,1,77.305,1,300,1962,karl denver sings country,https://p.scdn.co/mp3-preview/b787660b5ac846903e154a9f08687c34d145d76c?cid=8b56eb9fa3db453f9b0089feea311c1b,0.554,0.471,0.696,2.51E-05,1,0.108,-9.133,1,0.0349,4,0.825,https://i.scdn.co/image/ab67616d00001e02a17980eeea0c6ae0197be45d
06-May-89,5,Hand on Your Heart,Kylie Minogue,1,13-May-89,1,3AT2gH4qI0zz54Y1wKt650,231053,FALSE,46,120.517,4,190,1989,enjoy yourself,https://p.scdn.co/mp3-preview/611c94e533cc92f527776f6308c06f4a5799ef6b?cid=8b56eb9fa3db453f9b0089feea311c1b,0.184,0.679,0.922,0.000233,10,0.0986,-4.923,1,0.0791,4,0.748,https://i.scdn.co/image/ab67616d00001e02e029511c7c07e8a4bb660f59
27-Nov-76,6,Love Me,Yvonne Elliman,6,18-Dec-76,1,3lJwMYfT8qPW3KvISZPQK5,202160,FALSE,37,149.453,2,7100,1976,best of/20th century,,0.607,0.62,0.675,0,4,0.16,-8.381,0,0.0684,4,0.839,https://i.scdn.co/image/ab67616d00001e0261364bc09a7d819b987e359d
12-Mar-59,8,My Happiness,Connie Francis,4,02-Apr-59,2,0d5og8pIpf6AZx2qmSdbHo,148253,FALSE,34,108.853,2,420,1959,gold,,0.747,0.451,0.31,1.88E-06,10,0.127,-7.965,1,0.0271,4,0.285,https://i.scdn.co/image/ab67616d00001e028bb1230d0450aa5e271637ba
16-Jul-05,6,We Belong Together,Mariah Carey,2,16-Jul-05,2,3LmvfNUQtglbTrydsdIqFU,201400,FALSE,72,139.986,3,4100,2005,the emancipation of mimi,,0.0339,0.837,0.462,0,0,0.09,-7.89,1,0.0601,4,0.762,https://i.scdn.co/image/ab67616d00001e02768bc8d9f078db929dfcfbd1
04-Mar-06,6,Put Your Records On,Corinne Bailey Rae,2,04-Mar-06,1,2nGFzvICaeEWjIrBrL2RAx,215360,FALSE,80,96.038,4,8000,2006,corinne bailey rae,,0.167,0.739,0.511,1.34E-06,9,0.133,-7.844,1,0.0362,4,0.542,https://i.scdn.co/image/ab67616d00001e021ec9b096319afbcc2dca6879
